,name,price,deskripsi,isi_deksripsi
354,Diabetasol Vita Digest Pro Susu Rasa Vanila 1 Kg,Rp195.300 - Rp336.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Diabetasol Vita Digest Pro Susu Rasa Vanila 1 Kg merupakan susu khusus bagi penderita diabetes, untuk membantu mengatur kadar glukosa pada penderita diabetes disertau dengan konsumsi rendah gula dan gizi seimbang.**membantu mengatur kadar glukosa darah pada pasien diabetes bila disertai dengan konsumsi rendah gila dan gizi seimbang.**Maltodextrin, minyak nabati , kaseinat , dexterin , protein whey , isomaltulosa, inulin , sorbitol (1.7 g /saji), perisa, lesitin kedelai, sukralosa( 10 mg/saji), mineral dan vitamin. (ADI sukralosa : 15 mg/kg berat badan per hari).**Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Campurkan 4 sendok takar dilarutkan dalam 200 ml air matang**Produk ini merupakan olahan pangan keperluan medis khusus untuk penderita diabetes. Penggunaan produk ini harus berdasarkan rekomendasi dokter.**Pangan Olahan Keperluan Medis Khusus**Box 1000 gr**Sanghiang Perkasa**BPOM: MD867010436281"
355,Diabetasol Vita Digest Pro Susu Rasa Vanilla 180 g,Rp28.800 - Rp65.100,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Diabetasol Vita Digest Pro Susu Rasa Vanilla 180 g merupakan susu medis khusus untuk penderita diabetes, dengan membantu mengatur kadar glukosa darah pada penderita diabetes bila disertai dengan konsumsi makanan dan minuman rendah gula dan gizi seimbang. Diabetasol vita digest in tidak mengandung gila, rendah lemak, mengandung kalsium yang berfungsi untuk memadatkan tulang dan gigi, serta tidak mengandung kolesterol sehingga cocok digunakan untuk penderita diabetes dan mampu mengurangi resiko penyakit jantung.**Membantu mengatur kadar glukosa darah pada penderita diabetes bila disertai dengan konsumsi makanan dan minuman rendah gula dan gizi seimbang.**Maltodextrin, minyak nabati , kaseinat , dexterin , protein whey , isomaltulosa, inulin , sorbitol (1.7 g /saji), perisa, lesitin kedelai, sukralosa( 10 mg/saji), mineral dan vitamin. (ADI sukralosa : 15 mg/kg berat badan per hari).**Diminum setiap hari**Campurkan 4 sendok takar dilarutkan dalam 200 ml air matang**Produk ini merukan olahan pangan untuk keperluan medis khusus untuk pasien diabetes. Penggunaan produk ini harus dengan rekomendasi dokter. Tidak dianjurkan bagi anak usia kurang dari 5tahun, ibu hamil dan menyusui**Tidak dianjurkan bagi anak usia <5tahun, ibu hamil dan menyusui**-**Pangan Olahan Keperluan Medis Khusus**Box (Rasa Vanila) 180 G X 1**Sanghiang Perkasa**BPOM: MD867010436281"
356,Diabetasol Vita Digest Pro Susu Rasa Vanilla 600 g,Rp128.000 - Rp215.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Diabetasol Vita Digest Pro Susu Rasa Vanilla 600 g merupakan susu medis khusus untuk penderita diabetes, dengan membantu mengatur kadar glukosa darah pada penderita diabetes bila disertai dengan konsumsi makanan dan minuman rendah gula dan gizi seimbang. Diabetasol vita digest in tidak mengandung gila, rendah lemak, mengandung kalsium yang berfungsi untuk memadatkan tulang dan gigi, serta tidak mengandung kolesterol sehingga cocok digunakan untuk penderita diabetes dan mampu mengurangi resiko penyakit jantung.**Membantu mengatur kadar glukosa darah pada penderita diabetes bila disertai dengan konsumsi makanan dan minuman rendah gula dan gizi seimbang.**Maltodextrin, minyak nabati , kaseinat , dexterin , protein whey , isomaltulosa, inulin , sorbitol (1.7 g /saji), perisa, lesitin kedelai, sukralosa( 10 mg/saji), mineral dan vitamin. (ADI sukralosa : 15 mg/kg berat badan per hari).**Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Campurkan 4 sendok takar dilarutkan dalam 200 ml air matang**Produk ini merupakan pangan olahan keperluan medis khusus bagi pasien penderita diabetes. Penggunaan produk harus dengan rekomendasi Dokter.**Pangan Olahan Keperluan Medis Khusus**Box 630 g**Sanghiang Perkasa**BPOM: MD867010436281"
357,Dianeral Rasa Vanila 180 g,Rp39.600 - Rp65.800,Indikasi Umum**Komposisi**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"susu pengganti makanan untuk penderita diabetes**vit A, D3, E, C,B1,B2, NIASIN, VIT B6, B12, asam folat, asam pantotenat, kalsium, fosfor, magnesium, besi, seng, yodium**campurkan 4 sendok takar susu dengan segelas air**Produk Konsumen**box 180 g**Soho Industri Pharmasi**BPOM: MD805009054291"
358,Entramix Rasa Cokelat 174 g,Rp62.700 - Rp78.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Entramix Coklat merupakan nutrisi seimbang yang dilengkapi dengan prebiotik inulin sebagai pengganti makan atau suplementasi nutrisi bagi orang yang membutuhkan tambahan asupan nutrisi seperti kondisi sakit, lansia, masa penyembuhan maupun tidak nafsu makan.Produk ini terdiri dari 58% karbohidrat, 15% protein dan 27% lemak serta dilengkapi mikronutrien /namun bebas gluten dan laktosa.**Pemenuhan nutrisi harian pada pasien dengan malnutrisi dan/atau anoreksia.**Per takaran saji ( 58g / 4 sendok takar ) : Total fat 8g, satured fat 5 g, protein 10g, carbohydrate 38g, fiber 3g, sugar 7g, Na 130mg, K 110mg, inulin 2.5mg, biotin 14mcg, Cl 168mg, Omega-3 fatty acids 150mg, Omega-6 fatty acids 710mg, energi 260 kkal**Sebagai pengganti makanan atau selingan makanan sesuai petunjuk dokter atau ahli gizi**4 sendok takar (58g) dilarutkan dalam 200ml air hangat, aduk perlahan**Produk ini merupakan pangan olahan keperluan medis khusus untuk dukungan nutrisi bagi orang dewasa dengan kondisi kurang gizi. Penggunaan produk ini harus atas rekomendasi dokter.**Produk Konsumen**Dus @ 3 Sachet @ 58 g**Sanghiang Perkasa**BPOM: MD867010609281"
359,Fontactiv Daybest Rasa Vanila 400 g,Rp162.200 - Rp212.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Fontactiv Daybest Rasa Vanila 400 g merupakan suplemen makanan lengkap dengan efek glikemik rendah, kaya akan campuran serat ( FOS dan dekstrin resisten). Direkomendasikan untuk orang dewasa yang menderita diabetes atau pradiabetes. Produk ini kayak akan protein yang membantu menjaga masa otot. Sumber karbohidrat dari produk ini salah satunya adalah isomaltulosa yang memberikan pelepasan energi yang lambat. selain itu mengandung ALA ( asam-linolenat) dan 28 vitamin dan mineral. formulanya diperkaya dengan kromium , magnesium dan biotin yang berfungsi untuk menjaga kadar glukosa darah normal.**Untuk pengelolaan diet pasien yang menderita malnutrisi protein yang berhubungan dengan diabetes atau gangguan glikemik. Dan cocok untuk gangguan pencernaan.**Mengandung energi 229 kkal. protein 10 g (18% kkal), karbohidrat 25 g ( 44% kkal), Lemak 8.5 g ( 34 % kkal) , serat 4.6 g ( 4% kkal ) , 13 vitamin dan 15 mineral.**Sebagai suplemen, dosis yang dianjurkan adalah 1-2 porsi per hari. Asupan harian harus ditentukan oleh dokter atau ahli gizi sesuai dengan kebutuhan individu. 1 porsi (240 ml) : camourkan 52 g bubuk fonactive ke dalam 200 ml cairan dingin atau hangat.**Untuk menyiapkan minuman 240 ml, tambahkan 52 g bubuk ke dalam air 200 ml cairan dingin atau hangat.**Produk ini merupakan olahan pangan untuk keperluan medis khusus bagi penderita diabetes. Penggunaan produk ini harus atas rekomendasi dokter dan dibawah pengawasan tenaga medis. Produk ini tidak cocok sebagai satu- satunya sumber nutrisi. Tidak cocok untuk anak dibawah 3 tahun.**Pangan Olahan Keperluan Medis Khusus**Kaleng @ 400 g**Konimex**BPOM: ML562509004634"
360,Fontactiv Hp/Hc Rasa Vanila 200 ml,Rp55.000 - Rp71.300,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Fontactiv Hp/Hc Rasa Vanila 200 ml merupakan olahan pangan medis khusus tinggi protein dan energi yang siap diminum bagi pasien dengan kondisi malnutrisis atau yang beresiko mengalami malnutrisi.Selain itu mengandung nutrisi lengkap dan seimbang seperti 11 vitamin dan 10 mineral yang penting memenuhi kebutuhan nutrisi pada orang dewasa.Bebas laktosa dan bebas gluten**untuk management diet pasien yang menderita malnutrisi energi protein, penurunan berat badan , kehilangan nafsu makan, sakopenia, dan dirancang untuk management diet harian pasien beresiko malnurutrisi.**Mengandung 300 kkal, protein 15 g ( 20 % kkal), karbohidrat 38 g( 51%) kkal) , lemak 9.8 g ( 29% kkal) , dan 13 vitamin dan 15 mineral.**Sebagai suplemen, dosis yang dianjurkan adalah 1 hingga 3 botol per hari. Produk ini dapat digunakan sebagai satu-satunya sumber nutrisi. Asupan harian harus ditentukan atas rekomendasi dokter dan ahli gizi sesuai dengan kebutuhan individu.**Fonactive Hp/Hc siap dikonsumsi secara langsung.**Produk ini pangan olahan untuk keperluan medis khusus untuk dukungan keperluan medis khusus untuk dukungan nutrisi bagi orang dewasa yang kurang gizi atau gizi buruk. Penggunaan produk ini harus atas rekomendasi dokter.**Tidak boleh digunakan untuk pasien yang tidak memiliki kondisi medis khusus sepeti malnutrisi atau kurang gizi.**Pangan Olahan Keperluan Medis Khusus**Dus, 4 Botol @ 200 ml**Konimex**BPOM: ML262509005634"
361,Fresrenal Rasa Vanila 183 g,Rp81.000 - Rp87.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Fresrenal merupakan pangan olahan untuk keperluan medis khusus untuk pasien gangguan ginjal kronik pradialisis. Penggunaan produk ini harus dengan rekomendasi dokter.**Makanan enteral rendah protein dan tinggi kalori untuk pasien dengan gangguan ginjal pradialisis**Maltodekstrin, Bubuk MCT, Minyak Bunga Matahari, Konsentrat Protein Whey, Natrium Kaseinat. Premiks Mineral, Perisa Alami Vanila, Perisa Alami Krim, Premiks Vitamin, Pemanis Buatan Sukralosa, Antioksidan Tokoferil Asetat.**Tuang 1 sachet (61 g) ke dalam 200 ml air hangat sambil aduk perlahan hingga larut atau kocok dengan botol shaker.**Fresrenal dapat dikomsumsi segera setelah disiapkan. Untuk makanan lewat sonde : konsultasikan dengan dokter.**Simpan produk di tempat yang sejuk dan kering. Jangan dikonsumsi bila trejadi perubahan pada warna, aroma, dan rasa.**Pangan Olahan Keperluan Medis Khusus**Aluminium foil dan Karton 183 g (3 sachet @ 61 g)**None**BPOM: MD 862510036120"
362,Goldsure By Ensure 900 g,Rp319.000 - Rp374.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"GOLDSURE merupakan susu nutrisi dewasa yang digunakan untuk membantu pada masa pemulihan karena mengandung HMB, Triple protein. Penggunaa produk ini harus atas rekomendasi dokter.**Membantu memenuhi kebutuhan nutrisi untuk mendukung masa pemulihan pada orang dewasa dan sebagai dukungan nutrisis bagi orang dewasa yang kurang gizi atau gizi buruk.**Pati jagung terhidrolisa, Minyak nabati (Minyak bunga matahari tinggi oleat, Minyak kedelai, Minyak kanola), Natrium Kaseinat, Isolat protein kedelai, Oligofruktosa (FOS), Sukrosa, Konsentrat protein whey, Mineral (Kalium sitrat, Trikalsium fosfat, Magnesium sulfat, Magnesium klorida, Kalium klorida, Natrium sitrat, Kaliumm fosfat, Natrium klorida, Kalsium karbonat, Kalium hidroksida, Besi sulfat, Zink sulfat, Mangan sulfat, Tembaga sulfat, Kromium klorida, Kalium iodida, Natrium molibdat, Natrium selenat), Kalsium �-hidroksi-�-metilbutirat (CaHMB), Perisa sintetik vanila, Kolin klorida, Vitamin (Asam askorbat, Vitamin E (dl-Alfa tokoferil asetat), Kalsium pantotenat, Niasinamida, Piridoksin hidroklorida, Riboflavin, Tiamin hidroklorida, Vitamin A, Palmitat, Asam folat, Beta karoten, Filokuinon, Biotin, Vitamin D3, Sianokobalamin, Taurin, L-karnitin, Antioksidan (Askorbil palmitat dan Campuran tokoferol).**Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Tuangkan 6 sendok takar susu ke dalam 185 ml air hangat atau dingin lalu aduk hingga tercampur rata**Produk ini merupakan pangan olahan keperluan medis khusus bagi orang dewa yang mengalami gizi buruk atau kurang gizi untuk membantu pemulihan terhadap penyakit Penggunaan produk ini harus dengan rekomendasi dokter.**Pangan Olahan Keperluan Medis Khusus**Kaleng @ 900 gram**Abbott**BPOM: ML562509039512"
363,Hepatosol Lola Rasa Jeruk 249 G,Rp162.400 - Rp204.700,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Hepatosol Lola Rasa Jeruk 249 G merupakan pangan olahan untuk keperluan medis khusus untuk pasien penyakit hati kronis dengan enselopati hepatik. Hepatosol merupakan nutrisi yang diperkaya BCAA ( Branched Chain Amino Acid) dan lemak baik MCT ( Medium Chain Triglicerides) untuk mempercepat pemulihan hati pada kondisi penyakit kronik, perlemakan hati dan sirosis. Pemberian produk ini harus dengan rekomendasi dokter.**Pangan olahan untuk keperluan medis khusus untuk penyakit hati kronik dengan enselopati hepatik dengan memperbaiki keseimbangan dengan asam amino aromatik , dapat mencegah pemecahan glikogen hati, dan untuk membantu metabolisme karbohidrat , protein dan lemak.**Maltodekstrin, Bubuk MCT , Gula, Isolat Protein Whey , Konsentrat Protein Whey, Inulin , BCAA, mineral ( Natrium Klorida, , Kalsium karbonat dan Mono Natrium Fosfat ), premiks vitamin dan mineral , perisa sintetik, dan lemak nabati**Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Saran penyajian dapat dilihat pada kemasan produk. Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Produk ini merupakan olahan pangan untuk keperluan medis khusus bagi pasien dengan penyakit hati kronis dengan enselopati hepatik. Penggunaan produk ini harus berdasarkan rekomendasi dokter.**Pangan Olahan Keperluan Medis Khusus**Dus, 3 sachet @ 83 g (249 g)**Sanghiang Perkasa**BPOM: MD862510579281"
364,Hepatosol Rasa Coklat 240 g,Rp92.900 - Rp166.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Hepatosol Lola Rasa coklat 249 G merupakan pangan olahan untuk keperluan medis khusus untuk pasien penyakit hati kronis. Hepatosol merupakan nutrisi yang diperkaya BCAA ( Branched Chain Amino Acid) dan lemak baik MCT ( Medium Chain Triglicerides) untuk mempercepat pemulihan hati pada kondisi penyakit kronik, perlemakan hati dan sirosis. Pemberian produk ini harus dengan rekomendasi dokter.**Pangan olahan untuk keperluan medis khusus untuk penyakit hati kronik dengan memperbaiki keseimbangan dengan asam amino aromatik , dapat mencegah pemecahan glikogen hati, dan untuk membantu metabolisme karbohidrat , protein dan lemak.**Maltodekstrin, Bubuk MCT , Gula, Isolat Protein Whey , Konsentrat Protein Whey, Inulin , BCAA, mineral ( Natrium Klorida, , Kalsium karbonat dan Mono Natrium Fosfat ), premiks vitamin dan mineral , perisa sintetik, dan lemak nabati**Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Saran penyajian dapat dilihat pada kemasan produk. Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Produk ini merupakan olahan pangan medis khusus bagi pasien dengan penyakit hati kronis. Penggunaan produk ini harus berdasarkan rekomendasi dokter.**Pangan Olahan Keperluan Medis Khusus**Dus, 3 Sachet @ 83 gram**Sanghiang Perkasa**BPOM : MD862510562281"
365,Hepatosol Rasa Vanila 240 g,Rp74.600 - Rp166.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Hepatosol Rasa Vanila 240 g merupakan pangan olahan untuk keperluan medis khusus untuk pasien penyakit hati kronis. Hepatosol merupakan nutrisi yang diperkaya BCAA ( Branched Chain Amino Acid) dan lemak baik MCT ( Medium Chain Triglicerides) untuk mempercepat pemulihan hati pada kondisi penyakit kronik, perlemakan hati dan sirosis. Pemberian produk ini harus dengan rekomendasi dokter.**Pangan olahan untuk keperluan medis khusus untuk penyakit hati kronik dengan memperbaiki keseimbangan dengan asam amino aromatik , dapat mencegah pemecahan glikogen hati, dan untuk membantu metabolisme karbohidrat , protein dan lemak.**Maltodekstrin, Bubuk MCT , Gula, Isolat Protein Whey , Konsentrat Protein Whey, Inulin , BCAA, mineral ( Natrium Klorida, , Kalsium karbonat dan Mono Natrium Fosfat ), premiks vitamin dan mineral , perisa sintetik, dan lemak nabati**Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Direkomendasikan dikonsumsi sebagai "" Late Evening Snack"" di malam hari sebelum beristirahat.**Produk ini merupakan olahan pangan medis khusus bagi pasien dengan penyakit hati kronis. Penggunaan produk ini harus berdasarkan rekomendasi dokter.**Tidak cocok bagi dewasa yang tidak memiliki gangguan medis khusus terutama gangguan pada hati.**Pangan Olahan Keperluan Medis Khusus**Dus, 3 Sachet @ 80 gram**Sanghiang Perkasa**BPOM: MD862510554281"
366,Nephrisol Rasa Coklat Granul,Rp52.500 - Rp97.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Nephrisol Rasa Coklat Granul merupakan pangan olahan untuk keperluan medis khusus untuk pasien gangguan ginjal kronik pradialisis dengan 12 vitamin dan 3 mineral serta bebas laktosa. Penggunaan produk ini harus dengan rekomendasi dokter.**Makanan enteral rendah protein dan tinggi kalori untuk pasien dengan gangguan ginjal pradialisis**Per Saji: Energi 260 kkal, Karbohidrat 47 g, Lemak 6 g, Protein 5 g, Leucine 0,61 g, Isoleucine 0,43 g, Valine 0,49 g, Tryptophan 0,09 g, Phenylalanine 0,41 g, Methionine 0,4 g, Threonine 0,27 g, Lysine 0,37 g, Histidine 0,24 g, Aspartate 0,27 g, glutamate 0,71 g, Serine 0,14 g, glysine 0,05 g, Arginine 0,18 g, Alanine 0,11 g, Tyrosine 0,1 g, Proline 0,2 g, Cystine 0,05 g, Taurine 0,2 g, glutamine 0,2 g, Vitamin A 250 IU, Vitamin B1 0,23 g, Vitamin B2 0,28 mg, Niacin 3,2 mg, Pantothenic acid 1 mg, Vitamin B6 0,37 mg, Biotin 12 mg, Folic acid 67 mg, Vitamin B12 0,33 mg, Vitamin C 10 mg, Vitamin D3 33 IU, Vitamin E 1,7 mg, Vitamin K1 13 mg , Calcium 124 mg, Phosphorus 68 mg, Magnesium 21 mg, Chloride 60 mg, Zinc 1,6 mg, Selenium 4,9 mg, Sodium 90 mg, Potassium 60 mg**Aturan pakai : 61 g tiap kali penyajian, dilarutkan dalam 200 mL air hangat untuk menghasilkan 250 kkal, dikombinasi dengan protein non selekse untuk memnuhi kebutuhan protein sebanyak 0.35 - 0.6 g/kg BB**Nephrisol dapat dikomsumsi segera setelah disiapkan. Untuk makanan lewat sonde : konsultasikan dengan dokter.**Produk ini merupakan pangan olahan untuk keperluan medis khusus untuk pasien gangguangnjal kronik pradialisis. Penggunaan produk ini harus atas rekomendasi dokter. Cara penyimpanan : - Jika tidak habis dalam 1 kali pemberian , tutuplah sachet dengan rapat dan habiskan dalam waktu kurang dari 1 bulan. - Simpan di tempat yang sejuk, kering , dan bersih**Pangan Olahan Keperluan Medis Khusus**Aluminum foil dan Karton 201 g ( 3 Sachet @67 g)**Sanghiang Perkasa**BPOM: MD862510563281"
367,Nephrisol-D Rasa Cappucino 210 g,Rp85.000 - Rp105.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Nephrisol-D merupakan Nutrisi yang mengandung Protein, Natrium, Kalium dan Fosfor yang sudah disesuaikan tidak memperberat fungsi ginjal. Diet tinggi protein bertujuan untuk menggantikan protein dalam darah yang ikut terbuang selama proses cuci darah.**Makanan Diet Khusus untuk gangguan Ginjal (pre dialisis).**Maltodekstrin, minyak nabati,sukrosa,asam amino, konsentrat protein whey, kalisium kaseinat, perisa , pemanis.**Apabila diperlukan 1560 kkal dan 77 g protein, dapat diberikan 6 gelas NEPHRISOL-D VANILLA RASA CAPPUCINO**Pangan Olahan Keperluan Medis Khusus**Box @ 210 g**Sanghiang Perkasa**BPOM: MD 862510566281"
368,Nephrisol-D Rasa Vanilla,Rp85.800 - Rp97.900,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Makanan Diet Khusus untuk gangguan Ginjal (pre dialisis).**Maltodekstrin, minyak nabati,sukrosa,asam amino, konsentrat protein whey, kalisium kaseinat, perisa , pemanis**Apabila diperlukan 1560 kkal dan 77 g protein, dapat diberikan 6 gelas NEPHRISOL-D VANILLA RASA VANILLA**Pangan Olahan Keperluan Medis Khusus**Box 210 gram**Sanghiang Perkasa**BPOM: MD862510580281"
369,Nestle Nutren Diabetes Vanilla 400 g,Rp158.200 - Rp255.700,Indikasi Umum**Komposisi**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Menjadi Bagian Pola Makan Diabetik untuk dapat Membantu Mengontrol Kadar Gula Darah.**Pati tapioka , protein susu (whey kasein), minyak bunga matahari, minyak repeseed, pati kentang, mineral, pemantap nabati, serat kacang polong, inulin, pengemulsi lesitin kedelai, perisa indentik alami vanilla, penstabil, premiks vitain, kolin bitartrat, pengatur keasaman, pemanis buatan asesulfam K (130mg/100g; ADI 15mg/kg berat badan), L-karnitin**Ukur jumlah bubuk dengan sendok takar. Tambahkan bubuk kedalam air, aduk segera hingga tercampur dengan baik.**Produk Konsumen**Kaleng 400 g X 1**Nestle**BPOM: ML561012001040"
370,Nutrican Jeruk granul 245 g,Rp96.700 - Rp129.600,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Nutrican Jeruk granul 245 g,merupakan olahan pangan medis khusus yang diformulasikan untuk menunjang kondisi pasien kanker yang cenderung kehilangan nafsu makan dan mengalami penurunan berat badan secara terus menerus.Penggunaan produk ini harus dengan rekomendasi dokter.**Membantu mencegah kehilangan BB atau cachexia pada pasien dengan penyakit kronik termasuk kanker**Per saji: Carbohydrates 51 g, protein 19 g, fat 7 g, fructo-oligosaccharide, omega 3, vit, minerals. Energi : 330 kcal/saji**3 sajian/hari**Saran penyajian dapat dilihat pada kemasan produk. Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Produk ini merupakan pangan olahan keperluan medis khusus untuk menunjang perbaikan kondisi pasien kanker yang cenderung kehilangan nafsu makan dan mengalami penurunan berat badan secara terus menerus. Penggunaan produk ini harus dengan rekomendasi dokter**Pangan Olahan Keperluan Medis Khusus**Sachet 245 G X 1**Sanghiang Perkasa**BPOM: MD867010628281"
371,Nutrican Pisang Powder 245 g,Rp96.000 - Rp108.600,Deskripsi**Indikasi Umum**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Nutrican Pisang Powder 245 g merupakan olahan pangan medis khusus yang diformulasikan untuk menunjang kondisi pasien kanker yang cenderung kehilangan nafsu makan dan mengalami penurunan berat badan secara terus menerus. Penggunaan produk ini harus dengan rekomendasi dokter.**Mencukupi kebutuhan kalori, protein, dan zat gizi lainnya, meningkatkan nafsu makan, mengurangi kondisi inflamasi sistemik, membantu mencegah kehilangan berat badan atau kaheksia pada pasien dengan penyakit kronik termasuk kanker.**3 x saji/hari.**Saran penyajian dapat dilihat pada kemasan produk. Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Produk ini merupakan pangan olahan keperluan medis khusus bagi pasien kanker yang kehilangan nafsu makan. Penggunaan produk harus dengan rekomendasi Dokter.**Pangan Olahan Keperluan Medis Khusus**Box @ 245 g**Kalbe Farma**BPOM: MD 867010626281"
372,Pan Enteral Sachet 40 g,Rp14.500 - Rp32.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pan Enteral Sachet 40 g merupakan olahan pangan medis khusus untuk pasien malnutrisi bebas latosa**Pangan untuk keperluan medis khusus sebagai nutrisi penunjang yang dapat diberikan untuk kondisi malnutrisi secara per-oral atau per-sonde**Protein 6 g; karbohidrat 21,81 g; fat 10,28 g; vit A 534,52 iu; vit D 120 iu, vit. E 7,16 iu; vit K 28 mcg; vit B1 214,4 mcg; vit B2 296 mcg; vit B6 176,4 mcg; vit B12 0,88 mcg; vit C 20 mg; panthotenic acid 940 mcg; niacin 2920 mcg; asam folat 61,2 mcg; biotin 14,8 mcg; cholin 24 mg; inositol 8 mg; Ca 175,5 mg; phosporus 88 mg; iodin 30 mcg; Fe 2 mg; Mg 16 mg; Copper 192 mcg; Zn 1,4 mg; mangan 160 mcg; Cl 170 mg; K 225,6 mg; Na 90 mg**Dewasa : 1 sachet dilarutkan dalam 200 ml air, diberikan 8 - 10 sachet/hari. Anak : 1 sachet, diberikan 6 - 8 sachet/hari. Bayi : 1 sachet, diberikan 3 - 5 sachet/hari**Saran penyajian dapat dilihat pada kemasan produk. Diberikan sesuai dengan petunjuk dosis penggunaan, leaflet/brosur dan sesuai atas rekomendasi dokter.**Produk ini merupakan olahan pangan untuk keperluan medis khusus untuk kondisi malnutisi. Penggunaan produk ini harus berdasarkan rekomendasi dokter Jika perlu untuk menyiapkan solusi Pan-Enteral untuk beberapa porsi, solusi harus disimpan dalam lemari es dan harus digunakan dalam 24 jam**Pangan Olahan Keperluan Medis Khusus**kemasan ganda @ 40 g**Otsuka Indonesia**BPOM: ML862509001036"
