,name,price,deskripsi,isi_deksripsi
1526,Calciflavone 30 Tablet,Rp127.400 - Rp187.000,Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Memelihara kesehatan tulang pd wanita selama & ssdh menopause**Isoflavone 50 mg (termasuk genistine & diazine dr soy isoflavone 40% 125 mg), elemental Ca 300 mg, elemental Mg 75 mg, vit D3 200 IU.**1-2 tab/hr.**Vitamin & Suplemen**botol isi 30**Vitabiotics**BPOM: SL111500711"
1527,Calcimega 10 Kapsul,Rp6.900 - Rp12.200,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Kontra Indikasi**Golongan Produk**Manufaktur**No. Registrasi,"Suplemen Kalsium**Dibasic Ca phosphate 500 mg, DHA 100 mg, omega-3 fatty acids 20 mg, thiamine HCl 2 mg, pyridoxine HCl 1.5 mg, cyanocobalamin 5 mcg, vitamin D3 400iu, nicotinamide 10 mg**1 kapsul/hari**Berikan sesudah makan**Hiperkalsemia dan hiperkalsiuria, batu ginjal, gagal ginjal berat**Vitamin & Suplemen**Solas Langgeng**BPOM: SD051322211"
1528,Caldana Flex 6 Kaplet,Rp1.000 - Rp33.300,Deskripsi**Indikasi Umum**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Caldana Flex adalah suplemen makanan yang membantu memelihara kesehatan tulang dan sendi yang mengandung Glucosamine, Calcium, Vitamin D3, Magnesium dan Zinc yang akan membantu penyerapan kalsium ke dalam tulang.**Membantu memelihara kesehatan tulang dan sendi.**1 x Sehari 1 Kaplet**Vitamin & Suplemen**Dus, 5 Strip @ 6 Kaplet**Medikon Prima Laboratories**BPOM: SD111542401"
1529,Caldece 10 Tablet Effervescent,Rp31.500 - Rp55.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Defisiensi Kalsium, vit. B, C & D, terutama pada wanita Hamil dan Pertumbuhan Anak, menjaga kesehatan Tulang.**Per-tablet effervescent : Vit.B6 15 mg, vit.C 1000 mg, vit.D 300 IU, Ca carbonate 625 mg (setara dengan elemen Ca 250 mg)**1 kali sehari dilarutkan di dalam air.**Dikonsumsi bersamaan dengan makanan**Gangguan ginjal; pasien yang sdg mendapat terapi levodopa.**Hipervitaminosis vit D, hiperkalsemia, hiperkalsiuria, gagal ginjal stadium akhir.**Hipervitaminosis, reaksi alergi**Vitamin & Suplemen**Tablet Effervescent 10**Sanbe Farma**BPOM: SD051522761"
1530,Calnic 400 mg 10 Kaplet,Rp36.100 - Rp63.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Membantu memenuhi kebutuhan kalsium**Calcium 400 mg**Dewasa 1 kaplet 1-2 kali/hari. Remaja dan anak > 8 tahun : ½ kaplet 1-2 kali/hari**Berikan sesudah makan**Hiperkalsemia ringan, diabetes melitus, pasien yang menjalani diet rendah kalsium**-**Gangguan gastro intestinal ringan**Vitamin & Suplemen**Kaplet 400 Mg X 3 X 10**Gracia Pharmindo**BPOM: SD091537211"
1531,Calnic Plus 10 Kaplet,Rp53.000 - Rp68.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CALNIC PLUS merupakan suplemen makanan yang mengandung kalsium organik dan vitamin D. Suplemen ini digunakan untuk membantu memenuhi kebutuhan kalsium dan vitamin D di dalam tubuh.**Membantu memenuhi kebutuhan Kalsium & vit.D**Ca 400 mg, vitamin D3 200 IU**Dewasa : 1 x sehari 1 kaplet, Remaja dan Anak > 8 tahun : 1 x sehari 1/2 kaplet**Berikan sesudah makan**Hiperkalsemia ringan, DM, pasien yg mejalani diet rendah natrium.**-**Gangguan GI ringan.**Vitamin & Suplemen**Dus, 3 Strip @ 10 Tablet**Gracia Pharmindo**BPOM: SD091537221"
1532,Calnic Sirup 100 ml,Rp52.700 - Rp87.900,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CALNIC SIRUP merupakan suplemen yang mengandung Kalsium. Suplemen ini digunakan untuk membantu memenuhi kebutuhan kalsium.**Membantu memenuhi kebutuhan kalsium**Per-5 mL : Calcium 200 mg**Anak : 1-3 sendok takar/hari**Sesudah makan**Hiperkalsemia ringan, diabetes melitus, pasien yang menjalani diet rendah kalsium**hipersensitivitas**Gangguan gastro intestinal ringan**Vitamin & Suplemen**Suspensi 200 Mg / 5 ml X 100 ml X 1**Gracia Pharmindo**BPOM: SD091635941"
1533,Calplex 30 Kaplet,Rp113.800 - Rp204.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Terapi penunjang untuk osteoporosis, suplemen Kalsium selama Kehamilan, Menyusui dan patah/fraktur tulang.**Coral Ca 500 mg, Soy Fiber germ (natural Soy Isoflavone) 20 mg, vit.D3 200 IU, vit.K1 25 mcg, Zn 5 mg, mg 100 mg, Boron 1 mg.**1-3 x sehari 1 kaplet**Sebaiknya diberikan bersama makanan.**Gangguan ginjal**-**-**Vitamin & Suplemen**1 Botol Isi 30 Tablet**Mahakam Beta Farma**BPOM: SD061527951"
1534,Calporosis D 800 30 Kaplet,Rp48.700 - Rp73.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Pencegahan dan terapi untuk gangguan metabolisme atau defisiensi Ca seperti pada Rickets/Rachitis, Osteomalasia akibat malabsorpsi, Osteoporosis, pertumbuhan Tulang dan Gigi yang sehat, Pencegahan dan pengobatan defisiensi Kalsium dan vit.D selama Kehami**Per-kaplet : Ca carbonate 800 mg, vit.D 300 IU.**Dewasa: 1 kali sehari 1 tablet. anak >6 tahun: 1 kali sehari 1/2 tablet**diminum segera setelah makan**Hiperkalsiuria ringan, insufisiensi ginjal ringan-sedang, batu saluran kemih**Hiperkalsemia berat dan hiperkalsiuria,. Insufisiensi ginjal berat**kembung, diare, konstipasi**Vitamin & Suplemen**1 Dos isi 1 Botol x 30 Tablet**Mersifarma Tirmaku Mercusana**BPOM: SD031507961"
1535,Calsical 30 Tablet,Rp103.500 - Rp166.800,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Suplemen kalsium dan vitamin D pada masa hamil, menyusui, menopause dan mencegah osteoporosis**Ca citrate 500 mg, Cholecalciferol 100 IU.**1-2 kali sehari 1 tablet**Diminum segera setelah makan**Hiperkalsemia berat dan hiperkalsiuria,. Insufisiensi ginjal berat**Jarang, kembung, diare atau konstipasi**Vitamin & Suplemen**1 Dos Isi 1 Botol X 30 Tablet**Teguhsindo Lestaritama**BPOM: SD122542571"
1536,Caltrax 10 Tablet,Rp32.600 - Rp62.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"CALTRAX merupakan suplemen untuk membantu memenuhi kebutuhan Calcium, Vitamin C, B6, dan D yang dibutuhkan selama hamil dan masa pertumbuhan anak.**Membantu memenuhi kebutuhan Calcium, Vitamin C, B6, dan D yang dibutuhkan selama hamil dan masa pertumbuhan anak.**Calcium 250 mg, Vitamin C 1000 mg, Vitamin D 300 IU, Vitamin B6 15 mg.**1 tablet effervescent per hari, dilarutkan dalam segelas air**diminum bersama dengan makanan**Gangguan fungsi ginjal, sedang mendapat terapi levodopa**Hipervitaminosis D, hiperkalsemia, hiperkalsiuria, kegagalan fungsi ginjal berat**pemakaian dosis tinggi dapat menyebabkan diare dan gangguan fungsi ginjal**Vitamin & Suplemen**Dus, Tube @ 10 Tablet effervescent**Pyridam**BPOM: SD061529781"
1537,Caltron 10 Kaplet,Rp28.600 - Rp45.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Pencegahan dan terapi untuk gangguan metabolisme atau defisiensi Ca seperti pada Rickets/Rachitis, Osteomalasia akibat malabsorpsi, Osteoporosis, pencegahan dan pengobatan defisiensi Kalsium dan vit.D selama Kehamilan dan Menyusui, pertumbuhan Tulang dan**Ca carbonate 1500 mg (setara dengan Ca elemental 600 mg) , vit.D3 200 IU, mg 40 mg, Zn 7.5 mg, Copper 1 mg, Manganase 1.8 mg, Boron 250 mcg.**1-2 kaplet / hari**Berikan bersama makanan**Hiperkalsiuria ringan, isufisiensi ginjal ringan atau sedang, batu saluran kemih**-**Jarang terjadi : kembung, diare atau konstipasi**Vitamin & Suplemen**1 Dos Isi 5 Strip X 10 Tablet**Pyridam**BPOM: SD061525521"
1538,Cataro Tablet Effervescent,Rp39.500 - Rp60.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Digunakan sebagai suplemen untuk memenuhi kebutuhan kalsium, vitamin C, D3, dan B6 terutama pada ibu hamil dan menyusui, menopause, dan lanjut usia. Digunakan sebagai suplemen untuk perkembangan tulang dan gigi yang sehat.**Tiap tablet effervescent mengandung microencapsulated tricalcium phosphate 546 mg (setara dengan kalsium 200 mg), vitamin C 25 mg, vitamin D3 100 IU, vitamin B6 20 mg.**1 tablet effervescent perhari**Sebaiknya diberikan bersama makanan. Larutkan 1 tablet effervescent dalam segelas air.**simpan ditempat sejuk , hindari sinar matahari langsung, jauhkan dari jangkauan anak-anak**hipersensitivitas**Reaksi hipersensitivitas**Vitamin & Suplemen**Dus, tube @ 10 tablet effervescent**Pyridam**BPOM: SD111541511"
1539,Cavea 10 Tablet,Rp18.300 - Rp23.300,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Suplemen untuk pencegahan dan terapi defisiensi Kalsium pada pada Kehamilan dan Menyusui, Osteoporosis, Osteomalasia, Rickets/Rachitis, Hiperfosfatemia.**Ca hydrogen phosphate dihydrate 500 mg, Cholecalciferol 133 IU**1 x sehari 1 tablet**Dapat diberikan dengan atau tanpa makanan**Konstipasi**Vitamin & Suplemen**1 Dos Isi 3 Strip X 10 Tablet**Prima Medika Laboratories**BPOM: SD151546441"
1540,Caviplex D 10 Tablet,Rp9.700 - Rp22.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Caviplex D mengandung bentuk vitamin D aktif yang mudah dan langsung diserap oleh tubuh. Vitamin D sangat penting untuk kesehatan tulang, karena membantu penyerapan kalsium, serta membantu meningkatkan sistem kekebalan tubuh. Vitamin D dapat diperoleh melalui makanan serta sinar matahari, namun sinar matahari belum mencukupi kebutuhan vitamin D.**Memenuhi kebutuhan vitamin D dengan cepat pada kondisi tertentu, seperti lanjut usia, risiko tinggi atau penyakit infeksi, penderita penyakit autoimun, dan ibu hamil atau menyusui**Tiap tablet salut selaput mengandung: Vitamin D3 1000 IU**1 kali sehari 1 tablet**Sesudah atau sebelum makan**Vitamin & Suplemen**Dus, 3 strip @ 10 tablet**Erela**BPOM: SD201511581"
1541,Caviplex D 60 Tablet,Rp73.900 - Rp108.400,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Memenuhi kebutuhan vitamin D dengan cepat pada kondisi tertentu, seperti lanjut usia, risiko tinggi atau penyakit infeksi, penderita penyakit autoimun, dan ibu hamil atau menyusui**Tiap tablet salut selaput mengandung: Vitamin D3 1000 IU**1 kali sehari 1 tablet.**Sesudah atau sebelum makan.**Vitamin & Suplemen**Dus, Botol @ 60 Tablet**Erela**BPOM: SD201511031"
1542,Cora-Cal 30 Tablet,Rp119.200 - Rp167.900,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu Memelihara kesehatan tulang.**Vitamin & Suplemen**Dus, 5 Strip @ 6 Kaplet salut selaput**Triyasa Nagamas Farma**BPOM: SD181553671"
1543,Day-Cal 2 Tablet,Rp4.000 - Rp7.900,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Pencegahan defisiensi vitamin D dan Kalsium terutama selama Kehamilan, Menyusui dan Usia Lanjut, menurunkan resiko Osteoporosis & menjaga kesehatan tulang, sebagai suplemen untuk Osteoporosis.**Per-tablet kunyah : Ca carbonate 1000 mg (setara dengan 400 mg elemen Ca), vit.D3 1 mg (100 IU), mg oxide 250 mg (setara dengan 150 mg elemen mg)**2 tablet perhari atau 2 x sehari 1 tablet kunyah**Sesudah makan**Vitamin & Suplemen**Box Isi 8 Strip @ 2 Tablet**Sanbe Farma**BPOM: SD031511451"
1544,Dumocalcin 500 mg Peppermint 10 Tablet,Rp6.600 - Rp20.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Suplemen Kalsium pada Pertumbuhan, Kehamilan, Menyusui & untuk pertumbuhan Tulang dan Gigi.**Ca hydrogen phosphate 500 mg**Dewasa : 2 x sehari 2-4 tablet, Anak2 : 2 x sehari 1-2 tablet.**Sesudah makan**Insufisiensi ginjal atau riwayat batu ginjal**Hipersensitivitas.**Reaksi hipersensitivitas. Gangguan hematologi, pankreatitis akut. Dosis tinggi atau terapi jangka lama dapat menyebabkan kerusakan hati**Vitamin & Suplemen**Box Isi 3 Strip @ 10 Tablet Rasa Coklat Atau Pepermint**Actavis**BPOM: SD031507631"
1545,Dumocalcin Coklat 10 Tablet,Rp5.500 - Rp21.300,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Suplemen kalsium pada pertumbuhan, hamil dan laktasi. Pertumbuhan tulang dan gigi. Pengobatan defisiensi kalsium; letih, lemah, sakit punggung, kejang, kecenderungan terjadi perdarahan dan alergi. Rakitis, osteomalasia**Ca hydrogen phosphate 500 mg**Dewasa : 2 kali sehari 2-4 tablet Anak : 2 kali sehari 1-2 tablet**sesudah makan**Insufisiensi ginjal atau riwayat batu ginjal**-**Reaksi hipersensitivitas. Gangguan hematologi, pankreatitis akut. Dosis tinggi atau terapi jangka lama dapat menyebabkan kerusakan hati**Vitamin & Suplemen**Box, 3 strip x 10 tablet**Actavis**BPOM: SD031507621"
1546,Dumocalcin Plus Coklat 30 Tablet,Rp41.400 - Rp66.500,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Suplemen Kalsium & vit.D untuk masa Penyembuhan,Kehamilan, Menyusui, Menopause & usia Lanjut, dan untuk pertumbuhan Tulang dan Gigi.**Ca hydrogen phosphate 333.34 mg, Ca citrate 666.66 mg, vit.D 400 IU**Dewasa : 2 x sehari 1 tablet, Anak2 : 2 x sehari 0.5 tablet.**Sesudah makan**Insufisiensi ginjal atau batu ginjal**-**Reaksi hipersensitivitas. Gangguan hematologi, pankreatitis akut. Dosis tinggi atau terapi jangka lama dapat menyebabkan kerusakan hati**Vitamin & Suplemen**Box Isi 3 Strip @ 10 Tablet Rasa Coklat**Actavis**BPOM: SD031510491"
1547,Dumocalcin Rasa Peppermint 30 Tablet,Rp20.300 - Rp30.400,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Suplemen kalsium pada pertumbuhan, hamil dan laktasi. Pertumbuhan tulang dan gigi. Pengobatan defisiensi kalsium; letih, lemah, sakit punggung, kejang, kecenderungan terjadi perdarahan dan alergi. Rakitis, osteomalasia**Ca hydrogen phosphate 500 mg**Dewasa : 2 kali sehari 2-4 tablet Anak : 2 kali sehari 1-2 tablet**Berikan sesudah makan**Insufisiensi ginjal atau batu ginjal**-**Insufisiensi ginjal atau riwayat batu ginjal**Vitamin & Suplemen**1 Dos Isi 3 Strip X 10 Tablet**Actavis**BPOM: SD031507631"
1548,Eazycal 30 Tablet,Rp161.700 - Rp220.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"EAZYCAL TABLET merupakan suplementasi kalsium untuk membantu memelihara kesehatan tulang terutama selama hamil dan menyusui, terapi penunjang untuk Osteoporosis karena berbagai penyebab termasuk pasca menopouse.**Suplementasi kalsium termasuk selama hamil dan laktasi; terapi penunjang utk osteoporosis karena berbagai penyebab, seperti pasca menopause.**Coral Calcium 500 mg, Vitamin D3 400 IU, Vitamin K1 25 mcg, Magnesium 100 mg, Boron 1 mg, Zn 5 mg**1-3 x sehari 1 kaplet**Berikan sesudah makan**Gangguan ginjal. Jangan dikonsumsi bersama produk berserat tinggi**hipervitaminosis, reaksi alergi**Vitamin & Suplemen**Dus, 5 strip @6 kaplet salut selaput**Novell Pharmaceutical Laboratories**BPOM: SD101541011"
1549,Hi-Bone 600 Salut 30 Kaplet,Rp125.400 - Rp220.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"HI-BONE 600 adalah obat yang memiliki kandungan Genistein, Calcium, Vit K1 dan Vit D3 dalam bentuk kaplet salut selaput. Obat ini digunakan untuk membantu memelihara kesehatan tulang.**Membantu memelihara kesehatan tulang.**Per-Kaplet : Ca phosphate 300 mg, Ca carbonate 300 mg, Genistein (Bonistein) 15 mg, Vit K1 0,1 mg, Vit D3 200 IU**1-2 kali sehari 1 kaplet**Diminum setelah makan**Tidak boleh digunakan pada orang yang sedang diobati dengan Warfarin(obat oencegah pembekuan darah) dan obat sejenisnya. Hati-hati pada penderita gangguan ginjal.**Vitamin & Suplemen**Dus, Botol plastik @ 30 kaplet salut selaput**Otto Pharmaceutical Industries**BPOM: SD161549741"
1550,Hi-Bone Active Grape 30 Tablet,Rp96.600 - Rp162.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Hi-Bone Active Grape Tablet merupakan suplemen yang berfungsi untuk menjaga kesehatan tulang dan gigi, serta menutrisi tulang agar tidak mudah keropos.**Memelihara kesehatan tulang.**Calcium carbonate 749.1 yag setara dengan Calcium elemental 300 mg, Vitamin D3 100 IU**1 x sehari 1 tablet**Sesudah makan**Vitamin & Suplemen**Dus, Botol @ 30 Tablet Kunyah**Otto Pharmaceutical Industries**BPOM: SD151546601"
1551,Hi-Bone Active Strawberry 30 Tablet,Rp88.200 - Rp184.800,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"HI-BONE ACTIVE merupakan obat dengan kandungan Ca elemental dan Vit D3 dalam bentuk tablet kunyah. Obat ini digunakan untuk memelihara kesehatan tulang.**Sebagai suplemen kalsium dan Vitamin D3. Untuk pertumbuhan tulang anak. Untuk memelihara kesehatan tulang**Ca carbonate 749.1 mg (setara dgn Ca 300 mg elemental), vit D3 100 IU**1 kali sehari atau sesuai dengan anjuran dokter**Dikunyah, sesudah makan**Vitamin & Suplemen**Dus, Botol @ 30 Tablet Kunyah**Otto Pharmaceutical Industries**BPOM: SD151546611"
1552,Hical 2 Tablet,Rp3.100 - Rp5.100,Indikasi Umum**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Memelihara kesehatan tulang, suplementasi calcium dan Vitamin D pada keadaan dimana kebutuhan calcium meningkat seperti pada wanita hamil, menyusui dan manula.**Vitamin & Suplemen**Dus, 10 Strip @ 2 Tablet Kunyah**Meprofarm**BPOM: SD041517511"
1553,Holikalk 10 Tablet,Rp2.200 - Rp2.800,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Memenuhi kebutuhan kalsium.**Calcium lactate 500 mg,**1 x sehari 1 tablet**Sesudah makan**Vitamin & Suplemen**Dus, 10 Strip @ 10 Tablet**Holi Pharma**BPOM: SD181551891"
1554,Intihealth Calcium Magnesium Zinc Vitamin D 30 Kaplet,Rp166.600 - Rp261.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Intihealth Calcium Magnesium Zinc Vitamin D merupakan suplemen yang membantu memelihara kesehatan tulang**Suplemen yang membantu memelihara kesehatan tulang**Calcium citrate malate 600 mg, Vitamin D3 100 IU 1 mg, Magnesium oksida 167 mg, Zinc sulphate monohydrate 1,368 mg.**1 x sehari 1 kaplet salut selaput**Sesudah makan**Vitamin & Suplemen**Dus, Botol @ 30 kaplet salut selaput**Triyasa Nagamas Farma**BPOM: SD151546511"
1555,Kal Calcium Complex 100 Kapsul,Rp410.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Kal Calcium Complex merupakan suplemen kalsium dalam bentuk softgel yang mengandung Calcium, Magnesium, dan vitamin D. Vitamin D berfungsi membantu penyerapan calcium lebih baik.**Membantu menjaga kesehatan tulang, gigi dan gusi serta mencegah osteoporosis**Vitamin D-3, Calcium (from Calcium Carbonate), Magnesium (from Magnesium Oxide), Zinc (from zinc Oxide)**Sehari 1 softgel, diberikan 1-2 kali.**Dikonsumsi setelah makan**Vitamin & Suplemen**Botol plastik @ 100 kapsul lunak**Radiant Sentral Nutrindo**BPOM: Si174308341"
1556,Kalk Nellco 10 Tablet,Rp3.500 - Rp4.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KALK NELLCO TABLET mengandung zat aktif Kalsium Laktat. Obat ini digunakan untuk memenuhi kebutuhan kalsium khususnya bagi wanita hamil, gangguan kelenjar tiroid dan penyakit tulang seperti osteoporosis.**Membantu memenuhi kebutuhan kalsium dalam tubuh.**Tiap tablet mengandung: Calcium Lactate 500 mg**Anak-anak: 3 kali sehari 1 Tablet Dewasa: 3 kali sehari 2 Tablet**Vitamin & Suplemen**Dus, 10 Strip @ 1o Tablet**Nellco**BPOM: SD191555051"
1557,Kalk Nellco 100 Tablet,Rp16.900 - Rp43.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KALK NELLCO TABLET mengandung zat aktif Kalsium Laktat. Obat ini digunakan untuk memenuhi kebutuhan kalsium khususnya bagi wanita hamil, gangguan kelenjar tiroid dan penyakit tulang seperti osteoporosis.**membantu memenuhi kebutuhan kalsium dalam tubuh.**Tiap Tablet Mengandung Kalsium Laktat 500 Mg**Dewasa: Disajikan dalam hal kalsium elemental: 19-50 tahun: 1000 mg sehari dan > 50 tahun: 1200 mg sehari, Anak: Disajikan dalam hal kalsium elemental: 0-6 bulan : 210 mg sehari, 7-12 bulan : 270 mg sehari; 1-3 tahun : 500 mg sehari; 4-8 tahun : 800 mg sehari; 9-18 tahun: 1300 mg sehari.**Hati-hati pada gangguan ginjal, riwayat batu saluran kemih, terapi digitalis.**Kondisi yang berhubungan dengan hiperkalsemia dan hiperkalsiuria.**Ketidaknyamanan GI misal mual, muntah, sembelit; bradikardia, aritmia. mulut kering, rasa haus meningkat atau meningkat buang air kecil. kebingungan mental, sindrom susu-alkali.**Vitamin & Suplemen**Dus, Botol @ 100 Tablet**Nellco**BPOM: SD041518971"
1558,Kalk Nellco 30 Tablet,Rp10.400 - Rp22.000,Deskripsi**Indikasi Umum**Komposisi**Dosis**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"KALK NELLCO TABLET mengandung zat aktif Kalsium Laktat. Obat ini digunakan untuk memenuhi kebutuhan kalsium khususnya bagi wanita hamil, gangguan kelenjar tiroid dan penyakit tulang seperti osteoporosis.**Membantu memenuhi kebutuhan kalsium dalam tubuh.**Calcium 500 mg**Dewasa: Disajikan dalam hal kalsium elemental: 19-50 tahun: 1000 mg sehari dan > 50 tahun: 1200 mg sehari, Anak: Disajikan dalam hal kalsium elemental: 0-6 bulan : 210 mg sehari, 7-12 bulan : 270 mg sehari; 1-3 tahun : 500 mg sehari; 4-8 tahun : 800 mg sehari; 9-18 tahun: 1300 mg sehari.**Kondisi yang berhubungan dengan hiperkalsemia dan hiperkalsiuria.**Ketidaknyamanan GI misal mual, muntah, sembelit; bradikardia, aritmia. mulut kering, rasa haus meningkat atau meningkat buang air kecil. kebingungan mental, sindrom susu-alkali.**Vitamin & Suplemen**Botol 30 Tablet**Nellco**BPOM: SD121542931"
1559,Kalzana-D 10 Tablet,Rp7.600 - Rp14.200,Deskripsi**Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Perhatian**Kontra Indikasi**Efek Samping**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"-**Membantu dalam memenhi kebutuhan kalsium pada masa ana-anak ( masa pertumbuhan, pembentukan tulang dan gigi), serta pada wanita hamil dan menyusui dan usia lanjut.**Kalsium 100 mg, Vitamin D3 70 IU.**Dewasa dan Anak : 2 kali sehari, 1 tablet, Wanita hamil dan menyusui : 2-3 kali sehari, 1 tablet**Diberikan sebelum atau sesudah makan**Insufisiensi ginjal, hematuria karena gangguan pada parenkim ginjal, hamil dan laktasi.**hipersensitiv**Gangguan saluran cerna, mual, muntah, pusing, eksantema, sakit kepala, pemberian injeksi IV secara cepat dapat menyebabkan pusing dan hipotensi.**Vitamin & Suplemen**Kapsul 250 Mg X 10 X 10**Mudita Karuna**BPOM: SD191555081"
1560,Kalzana-D 100 Tablet,Rp102.900 - Rp217.800,Indikasi Umum**Komposisi**Dosis**Aturan Pakai**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Membantu memenuhi kebutuhan kalsium yang bermanfaat untuk anak-anak dalam masa pertumbuhan ,pembentukan tulang, gigi dan pada wanita hamil dan menyusui serta usia lanjut**Kalsium 100 mg, Vitamin D3 70 IU**Dewasa dan anak : 1 tablet 2 x sehari. Wanita hamil dan menyusui : 1 tablet 2-3 x sehari**Sesudah makan**Vitamin & Suplemen**Tablet kunyah 100 x 1**Mudita Karuna**BPOM: SD081534741"
1561,Kamulvit Mega 30 Kaplet,Rp122.700 - Rp124.800,Komposisi**Golongan Produk**Kemasan**Manufaktur**No. Registrasi,"Per-kaplet : Ca citrate 1500 mg (setara dengan Ca 315 mg), vit.B1 50 mg, vit.B2 1.7 mg, vit.B6 10 mg, vit.B12 10 mcg, Niacin 20 mg, vit.C 50 mg, vit.D3 200 IU**Vitamin & Suplemen**Dus, botol plastik @ 30 kaplet salut selaput**Ikapharmindo**BPOM: SD081535491"
